sample	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
TCGA-D1-A17U-01A	0.141407135	0.01085638	0.007945951	0.005957311	0.009673146	0.215117073	0.010322856	0.006607063	0.004801245	0.006265273	0.005037792	0.005978142	0.003032486	0.020660664	0.008884421	0.016411367	0.002965118	0.008546054	0.020933287	0.00704164	0.017857889	0.0034794	0.005317324	0.008202072	0.05761038	0.008911551	0.003434459	0.010174074	0.005560123	0.006092329	0.02398767	0.003397067	0.003573543	0.005767067	0.012899219	0.006038807	0.01065311	0.005638048	0.002361986	0.005688984	0.004926368	0.010838724	0.006453947	0.007102288	0.007681148	0.005347296	0.01048138	0.00382343	0.103049379	0.008359764	0.017257315	0.003067493	0.004246409	0.0041723	0.00537133	0.004403308	0.004958286	0.004949795	0.034087855	0.003683751	0.003527858	0.005376227	0.005467927	0.004193754	0.00208316
TCGA-D1-A177-01A	0.070151114	0.007126041	0.004362806	0.004159674	0.007085237	0.347034586	0.004939666	0.003418665	0.00209883	0.004241887	0.003361752	0.003311392	0.00417615	0.008162773	0.004828187	0.018831968	0.002244651	0.008461684	0.063306019	0.005848746	0.004595591	0.002779239	0.004382171	0.004744346	0.085311556	0.010815676	0.002835513	0.005134021	0.003804954	0.005054627	0.023808072	0.00372041	0.001545832	0.004044063	0.008216483	0.003336518	0.00758079	0.015212212	0.00180722	0.003353011	0.003875604	0.00557063	0.004649721	0.004942303	0.004170373	0.002693681	0.006840602	0.002914924	0.044520752	0.005647177	0.019105839	0.002089967	0.001280495	0.003305698	0.002991932	0.003597554	0.001924263	0.005247854	0.079180582	0.002095708	0.003161598	0.003559133	0.003712353	0.002456293	0.001230834
TCGA-A5-A0GW-01A	0.21672849	0.00536065	0.006975159	0.005360813	0.009705937	0.12597047	0.007019328	0.00702103	0.005081519	0.005219111	0.006109292	0.005736465	0.007178972	0.011631737	0.007680434	0.013180928	0.00566616	0.012269319	0.025118132	0.007871643	0.009787279	0.003422083	0.005532808	0.010448363	0.021793455	0.012195992	0.004084358	0.009457538	0.005333343	0.00755254	0.021034541	0.004272193	0.00316583	0.005433545	0.010522656	0.006320774	0.010805216	0.027107484	0.004151663	0.005150532	0.006135519	0.006653963	0.00570872	0.005646914	0.006546316	0.005866539	0.009193229	0.004669565	0.107119078	0.006212229	0.012629922	0.003964933	0.003474987	0.003762995	0.004819716	0.004950597	0.004252373	0.004022994	0.077236164	0.004715178	0.007064283	0.006129465	0.00706699	0.004658866	0.003040682
TCGA-D1-A163-01A	0.148188822	0.004747033	0.004459889	0.004683782	0.007747225	0.181330721	0.005601989	0.005602106	0.002322219	0.004652124	0.003579691	0.003451609	0.003147372	0.00688828	0.007145556	0.019191782	0.003628944	0.009033333	0.021181713	0.004184105	0.004857806	0.002264272	0.003983823	0.012270287	0.05435346	0.020421376	0.002399675	0.019023852	0.004540478	0.003946008	0.025273864	0.003183538	0.002037335	0.004307898	0.010624341	0.005757954	0.007929353	0.006323056	0.002117783	0.004170434	0.003501749	0.006888687	0.00588671	0.006013709	0.004816308	0.003597384	0.00795683	0.004656095	0.157730748	0.006246626	0.011016915	0.002781027	0.001875054	0.006540104	0.006780949	0.00577966	0.002226455	0.008489816	0.076754807	0.002726766	0.003045899	0.004322715	0.004399449	0.003160287	0.002250362
TCGA-AP-A0LS-01A	0.095655905	0.005357405	0.006700718	0.005908447	0.010505458	0.149235966	0.005265451	0.006004259	0.003156796	0.003379151	0.004617174	0.007304006	0.004458298	0.008872973	0.01036721	0.019508851	0.001967782	0.01431585	0.033255995	0.007479741	0.005630531	0.002985482	0.006460433	0.017103506	0.099877652	0.019172849	0.00264255	0.019107721	0.006205675	0.006081081	0.031572909	0.002885711	0.003661226	0.006525933	0.013521606	0.005374215	0.013608136	0.01692093	0.003388744	0.004961447	0.004937749	0.008607054	0.014965759	0.006891432	0.006424875	0.004216456	0.014521057	0.005227285	0.078528463	0.008814691	0.016781027	0.003361741	0.001836936	0.003752023	0.003943769	0.004355718	0.002820162	0.009417072	0.082544995	0.004841094	0.004631938	0.00489678	0.004782709	0.004373311	0.003520127
TCGA-D1-A16N-01A	0.129533697	0.012027425	0.0206873	0.011960451	0.01870336	0.022982818	0.00851894	0.008836476	0.013280664	0.009412129	0.015437314	0.011530078	0.006837381	0.008386121	0.01061481	0.020845398	0.012698298	0.012181712	0.025070261	0.015378564	0.008328162	0.008248205	0.011027153	0.008935201	0.016503921	0.062829167	0.009588488	0.01041373	0.008915073	0.018134077	0.025243861	0.007684474	0.008461178	0.011688767	0.010209533	0.011025593	0.01537692	0.017859405	0.01197893	0.010025625	0.008916225	0.018488528	0.011145967	0.044247134	0.016545162	0.01558074	0.011733276	0.00850443	0.015393927	0.010534245	0.014750487	0.008261784	0.005033379	0.008194198	0.0094104	0.009788132	0.005933537	0.009413864	0.028794419	0.007464711	0.007167913	0.011614183	0.0122395	0.007512353	0.005930847
TCGA-A5-A0GH-01A	0.22232713	0.003870117	0.007411168	0.005264127	0.009130887	0.114894001	0.005793318	0.00666403	0.00325321	0.010746776	0.004381707	0.004881254	0.00755831	0.009441165	0.01018093	0.022366693	0.003178578	0.009744069	0.02679564	0.007524045	0.00666461	0.004204054	0.005258981	0.010202571	0.052860574	0.019611238	0.002485223	0.011243725	0.004257064	0.005060956	0.016918497	0.002982709	0.003134759	0.004141898	0.009812007	0.00487829	0.011368885	0.022949036	0.002891466	0.004564224	0.005435511	0.006816571	0.006697081	0.00687008	0.006346989	0.00497863	0.011611243	0.003478241	0.150449874	0.010750694	0.015523603	0.002849147	0.002867323	0.005520784	0.003706475	0.00346554	0.003365698	0.004113988	0.020969147	0.004550897	0.005276203	0.004120068	0.004749004	0.002204349	0.002384941
TCGA-D1-A0ZO-01A	0.149048359	0.005182832	0.006019544	0.005657822	0.008624257	0.219147249	0.004220013	0.004172054	0.005158058	0.005039283	0.005689479	0.005355034	0.002438849	0.013677636	0.005804561	0.008683396	0.002867785	0.008175696	0.019010156	0.004766866	0.011472402	0.003620137	0.003972203	0.007494391	0.024013061	0.007623106	0.003886307	0.009987458	0.008200919	0.005349001	0.009765095	0.004058735	0.003834851	0.005710697	0.008235387	0.005419856	0.00964776	0.01656891	0.008479909	0.006900205	0.003223384	0.00552688	0.006569541	0.006621789	0.005973038	0.005608086	0.011971164	0.002852681	0.182893562	0.00574875	0.010001893	0.003667349	0.001702382	0.005825038	0.005159663	0.00406805	0.00205228	0.009820669	0.04908754	0.002379565	0.002731743	0.004632151	0.00422864	0.002928986	0.001745857
TCGA-FI-A2D4-01A	0.111578399	0.006914019	0.006628983	0.005208403	0.009086698	0.225846695	0.008461034	0.007957776	0.005767491	0.006277224	0.005538796	0.005791101	0.005024101	0.022000846	0.009195688	0.01380616	0.016844361	0.007566385	0.028156351	0.007274078	0.011018708	0.003189266	0.004910074	0.009132654	0.069970539	0.009262731	0.005787031	0.011919887	0.004235144	0.009629452	0.019374819	0.004970009	0.003338077	0.00420062	0.014041468	0.007669572	0.010953601	0.011491055	0.003070333	0.0074042	0.004903751	0.007209269	0.006415075	0.00586341	0.006103295	0.005593932	0.01056159	0.003050095	0.081470929	0.008261533	0.014417636	0.003208395	0.004363029	0.004654044	0.003528011	0.003743891	0.003786798	0.003819527	0.053708434	0.002870584	0.004639987	0.00636188	0.005762987	0.003049902	0.002158191
TCGA-AX-A1C5-01A	0.303279083	0.002180383	0.002523731	0.002718569	0.004148177	0.261679751	0.002548299	0.003093006	0.002422948	0.004174737	0.002201961	0.002764595	0.001548674	0.009755855	0.004782151	0.007717323	0.001358959	0.005861885	0.008873974	0.00270973	0.005452218	0.002455956	0.002486153	0.004326434	0.050378894	0.016553496	0.001391905	0.007847264	0.003283396	0.002853947	0.015856854	0.001772012	0.001784008	0.002968522	0.008376407	0.002857842	0.006879008	0.020101825	0.001865562	0.002606023	0.002249009	0.003799339	0.003597519	0.001936503	0.002632228	0.001943455	0.006862845	0.001754942	0.105240126	0.003730634	0.020523204	0.001791487	0.000897766	0.00194205	0.001661263	0.00188031	0.00128089	0.003412929	0.023655859	0.001508978	0.001656405	0.002340391	0.001784711	0.002476127	0.000999511
TCGA-QS-A5YR-01A	0.157230727	0.003276594	0.005701315	0.005682925	0.009072031	0.209263431	0.005827011	0.007871578	0.004741811	0.006915523	0.004353088	0.005737489	0.004934929	0.009251278	0.009210355	0.015450718	0.004809124	0.010265224	0.020364129	0.010804191	0.008034845	0.002980761	0.005266475	0.013607401	0.045233293	0.006196869	0.003550702	0.014975308	0.005957278	0.006432287	0.014093714	0.003847145	0.003675479	0.004951119	0.010881035	0.006887501	0.009906042	0.00529735	0.003903507	0.005015944	0.005333367	0.012175838	0.010095158	0.006019164	0.00623782	0.006325891	0.010103987	0.004348719	0.135905203	0.010800565	0.012470855	0.003385444	0.004712598	0.012386469	0.003884775	0.005459613	0.004269174	0.006653656	0.017216994	0.004502771	0.005250382	0.008290878	0.006620169	0.003244804	0.002848185
TCGA-EY-A1GQ-01A	0.135909049	0.002547993	0.005445959	0.004314804	0.009452238	0.120411369	0.004055018	0.00629955	0.003752955	0.004934272	0.004246706	0.006664813	0.002497002	0.0152863	0.008060436	0.026552823	0.002508132	0.006150987	0.016800447	0.009651126	0.005922647	0.004723989	0.0041621	0.009960744	0.025194906	0.063739999	0.004114883	0.013800454	0.004298135	0.005656062	0.037396164	0.006174465	0.003629846	0.004111833	0.008316446	0.007656457	0.009190787	0.0115477	0.002868014	0.005359005	0.003549926	0.009521015	0.005655892	0.005723663	0.005242558	0.00478651	0.007932454	0.002954352	0.167623609	0.005987416	0.013620398	0.003089724	0.002554856	0.007331173	0.003067672	0.004276239	0.003029783	0.007122812	0.082556838	0.002597313	0.002653763	0.004958607	0.004949222	0.004026443	0.00182115
TCGA-BS-A0UM-01A	0.217917474	0.005196098	0.007156596	0.00614941	0.010022789	0.088520895	0.006419745	0.005652726	0.003658505	0.005688648	0.00625573	0.011003723	0.00364679	0.014917172	0.008548731	0.012463129	0.004094926	0.022842233	0.026899718	0.011625829	0.003080295	0.004586102	0.005771814	0.009874946	0.032956179	0.027020855	0.004572894	0.013877293	0.004566067	0.009154775	0.015318475	0.004462909	0.005835049	0.005940657	0.01005371	0.007395263	0.015845689	0.007445665	0.005134771	0.007808269	0.00539484	0.013381811	0.010057504	0.005700351	0.007321741	0.007193705	0.014446149	0.002339071	0.173680482	0.007670716	0.007795733	0.004135392	0.002669087	0.005517754	0.00577355	0.003620663	0.003056742	0.005872945	0.01126847	0.002403327	0.004400207	0.005974696	0.004177921	0.004728568	0.002036029
TCGA-AJ-A8CW-01A	0.175620962	0.005748128	0.005204811	0.005047285	0.007943531	0.221302902	0.008142108	0.006013135	0.003277509	0.003389345	0.005329004	0.004548974	0.005419651	0.026046812	0.008350044	0.015650587	0.001713858	0.010194134	0.018269145	0.004930193	0.004405037	0.0036437	0.005282073	0.013095427	0.045859844	0.014103003	0.003175947	0.016652626	0.004198215	0.00505893	0.022203084	0.002325158	0.002122438	0.005520911	0.009477397	0.005835248	0.010388354	0.006443885	0.002494021	0.004465291	0.005723401	0.005130371	0.003624975	0.004065649	0.004917315	0.003109553	0.019025133	0.002589066	0.117099163	0.005851892	0.013058976	0.002187785	0.002298139	0.002896459	0.004349962	0.003501158	0.003149606	0.002384064	0.044351536	0.002535019	0.005018598	0.003283014	0.003753158	0.004793753	0.002409546
TCGA-B5-A1MW-01A	0.018818974	0.002512824	0.006134496	0.004752978	0.006575172	0.018482824	0.003936474	0.005463378	0.004725414	0.012005361	0.006679881	0.006882152	0.00208447	0.007009712	0.0039795	0.048234284	0.002047394	0.005925787	0.084676227	0.006164328	0.014507228	0.007132919	0.003455275	0.00485287	0.007711434	0.050469794	0.005486064	0.006022738	0.005573524	0.006800473	0.357073994	0.004641827	0.002973664	0.004357254	0.003608651	0.006971435	0.003613708	0.016248513	0.023130049	0.006757015	0.003242471	0.013849724	0.003246043	0.003884145	0.004611156	0.0055109	0.007463404	0.004975	0.009160866	0.004149087	0.020456249	0.005355024	0.002441238	0.002586589	0.004454631	0.004127366	0.002752038	0.003407709	0.075790395	0.003901601	0.002557104	0.004031437	0.003798349	0.004226285	0.001541131
TCGA-EY-A1GK-01A	0.106185175	0.002108084	0.004812226	0.002888217	0.007803237	0.109296996	0.003268781	0.004145112	0.00172367	0.003632629	0.002440546	0.004720394	0.002407642	0.015720564	0.012416505	0.029320775	0.001601473	0.00596513	0.011216405	0.005335103	0.003877915	0.010638929	0.002792328	0.007395558	0.097844773	0.013126181	0.002005313	0.017109285	0.002537388	0.003665385	0.035557759	0.001518598	0.002634277	0.002380831	0.0063231	0.0037657	0.01164087	0.008067178	0.001749001	0.003457989	0.002550297	0.011057635	0.004183818	0.008530368	0.004439376	0.003363226	0.010685309	0.002482207	0.239008549	0.004563401	0.011725357	0.001875945	0.002975504	0.001838545	0.002523738	0.002478361	0.00227781	0.005493686	0.089379	0.001957369	0.002332085	0.003338444	0.003004631	0.001761373	0.001076943
TCGA-AX-A0J1-01A	0.07148066	0.000477284	0.000595904	0.00040464	0.000741402	0.241945471	0.000605793	0.000681622	0.000352205	0.000544788	0.000537906	0.0004527	0.001536331	0.000514282	0.067101898	0.00125935	0.000212681	0.078635524	0.399507221	0.000465616	0.000793156	0.000468241	0.000422562	0.001253539	0.001171321	0.016732575	0.00037319	0.003177056	0.00049337	0.00054041	0.00113468	0.000416316	0.000340922	0.000461691	0.001568506	0.000797371	0.015270306	0.000945861	0.000253449	0.000675034	0.000404446	0.000635278	0.000301726	0.000503317	0.000527094	0.000403014	0.00113218	0.000722192	0.069916651	0.000320867	0.001548964	0.000305948	0.00020098	0.000427778	0.00076661	0.00038597	0.000211146	0.000417506	0.001053978	0.000255795	0.000468908	0.00050627	0.00064144	0.002385134	0.000213975
TCGA-A5-A0VP-01A	0.454562858	0.004180486	0.003240494	0.00141811	0.003505383	0.202530978	0.005739079	0.002837364	0.000994801	0.002610127	0.001379806	0.001687756	0.000913896	0.01531024	0.00391837	0.015993653	0.00105982	0.002123213	0.00824064	0.002370285	0.00168306	0.00299967	0.001138796	0.003772629	0.044051956	0.028239717	0.00111827	0.004172613	0.001055107	0.001681293	0.022382863	0.000834026	0.000814292	0.00110587	0.005273763	0.001758764	0.004688866	0.003138963	0.001039095	0.00138838	0.001040292	0.002539468	0.002425873	0.00369584	0.002417323	0.001553156	0.003226745	0.001069867	0.078193459	0.002178379	0.004003581	0.001106815	0.000697395	0.001369209	0.001884624	0.001204324	0.000778879	0.001743687	0.015904596	0.000795822	0.00096519	0.001393589	0.001664064	0.000666771	0.0005257
TCGA-BS-A0V4-01A	0.110476013	0.004945636	0.00801021	0.010312157	0.009166308	0.191244632	0.005057652	0.0064337	0.003946724	0.004477807	0.0067934	0.004922546	0.003505809	0.011795763	0.010907266	0.011127954	0.003030285	0.010088839	0.03040334	0.005893192	0.005254031	0.002608905	0.007891455	0.009549443	0.043435227	0.008624016	0.00417117	0.014225035	0.008792415	0.006680043	0.014782285	0.003729735	0.002366921	0.011875316	0.011026032	0.007288172	0.02253252	0.009752754	0.004578709	0.006040099	0.006389678	0.006267457	0.007895457	0.006654526	0.006486027	0.005036602	0.013433995	0.006267207	0.164726506	0.010248222	0.010984544	0.005741977	0.003400023	0.005265719	0.010732764	0.005837637	0.004436024	0.006403212	0.027295286	0.004700572	0.003973718	0.005518762	0.006353566	0.004987695	0.003219308
TCGA-D1-A17R-01A	0.121335218	0.015005144	0.006622625	0.006789486	0.012555172	0.236283592	0.007277742	0.006160579	0.006079886	0.008507151	0.006144129	0.007068705	0.003994858	0.021119102	0.009053396	0.016873928	0.005244744	0.008149389	0.022563953	0.011495751	0.004935436	0.003315998	0.007163258	0.00969385	0.021317306	0.021203336	0.004533669	0.009541702	0.006881544	0.006899017	0.023770191	0.005999305	0.004626401	0.00843548	0.010539083	0.006724374	0.016469708	0.008749689	0.006661225	0.005912438	0.005801298	0.008221585	0.008345081	0.006974184	0.007496032	0.007245696	0.00971248	0.003904064	0.062102447	0.007940043	0.010067326	0.004542773	0.00410044	0.004409659	0.004912521	0.006122275	0.004269019	0.009277901	0.05754837	0.003900198	0.004394106	0.008453334	0.009205809	0.006066005	0.003289797
TCGA-A5-A0GA-01A	0.126665079	0.010229442	0.007445278	0.007695493	0.009874954	0.057992361	0.008827256	0.005643546	0.004548267	0.006477695	0.006626628	0.006443228	0.003831556	0.032785015	0.009898588	0.0119698	0.004723437	0.009362373	0.027452805	0.006436123	0.012831079	0.004386489	0.00590095	0.007697484	0.096248301	0.007310057	0.006398139	0.010038342	0.007321522	0.010070158	0.014843257	0.013231343	0.003347239	0.006876029	0.011984423	0.005814901	0.035579265	0.021256411	0.004249407	0.005738678	0.005041926	0.007436857	0.008539075	0.00621792	0.006827393	0.005953129	0.012492025	0.005504492	0.152844272	0.011199478	0.015834859	0.005694617	0.004149115	0.016062654	0.005234969	0.006297945	0.00457108	0.006667288	0.03058418	0.003648367	0.004550418	0.006148964	0.006224258	0.003499097	0.002723229
TCGA-D1-A17D-01A	0.148156458	0.011815133	0.006562864	0.006572893	0.010314243	0.190707464	0.007939594	0.005035812	0.003053734	0.005688121	0.005219594	0.004413305	0.003865888	0.007671274	0.008421964	0.006833908	0.003121938	0.01886364	0.022050225	0.007439156	0.003885553	0.00246361	0.005725616	0.016382026	0.089954802	0.005863495	0.004305218	0.012802715	0.004403204	0.00581499	0.009460962	0.002878931	0.002626637	0.005067362	0.012577173	0.006214813	0.026493392	0.008057098	0.003321865	0.005922538	0.005212593	0.005839401	0.011668899	0.013417635	0.006932149	0.004134858	0.011634674	0.002726867	0.120813756	0.011127532	0.006521631	0.002669038	0.004801901	0.007672408	0.005101418	0.003990011	0.004344834	0.008228123	0.024649257	0.002298246	0.0046297	0.005066608	0.004193712	0.002727296	0.001628246
TCGA-BS-A0TA-01A	0.062162885	0.00754683	0.005093312	0.004838688	0.00774108	0.165147463	0.007578537	0.004937623	0.003465473	0.004891631	0.004085361	0.005914622	0.006132831	0.017002394	0.008968212	0.021373183	0.002382705	0.01606659	0.071787882	0.004669558	0.007867023	0.006630972	0.004472559	0.006648774	0.090056074	0.037868012	0.0021731	0.009163045	0.005341418	0.00442146	0.0419509	0.002574963	0.003277271	0.005096175	0.010761587	0.004743692	0.015045417	0.015413432	0.002519935	0.004491381	0.004535959	0.01035284	0.006063693	0.004743869	0.00567115	0.004490696	0.010989997	0.009356162	0.11645602	0.006695343	0.017500387	0.003120957	0.001669049	0.002345645	0.00443344	0.004402916	0.002380241	0.005228802	0.044354624	0.003903003	0.004460774	0.004270938	0.003785809	0.003676895	0.002806743
TCGA-AX-A063-01A	0.05429059	0.004897088	0.004384816	0.004003301	0.007375937	0.039695199	0.008512899	0.005103101	0.004968407	0.007055831	0.004439806	0.005638763	0.003328624	0.011700691	0.008509279	0.037006138	0.00099701	0.005822403	0.009160698	0.005910803	0.002953354	0.004025584	0.004517214	0.009853244	0.035282753	0.185582501	0.009296466	0.010052137	0.003121881	0.011649508	0.067585228	0.002304775	0.002320735	0.003391943	0.009977529	0.004917929	0.012362489	0.00892195	0.003805332	0.00457961	0.003790675	0.017467333	0.007435872	0.002854781	0.004647145	0.004085598	0.017349504	0.003423446	0.246342226	0.006634999	0.011234246	0.002663551	0.001192264	0.002184202	0.002603955	0.00281301	0.001789965	0.003178931	0.011088094	0.003409138	0.002764405	0.004802561	0.003176873	0.002239894	0.001523788
